"ContestOrder","Contest","Contest ID","Choice","Precinct","BallotsWith Contest","Votes","Overvoted WithVote for this Choice","Undervoted WithoutVote for this Choice","Ballots WithVotes for Others"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","3804","1,604","834","0","753","17"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","3805","3,114","1,781","0","1,318","15"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","3806","52","25","0","27","0"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4101","1,766","871","0","888","7"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4102","1,492","787","0","698","7"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4103","2,270","1,138","0","1,124","8"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4104","2,944","1,404","0","1,525","15"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4105","3,585","1,878","0","1,694","13"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4201","2,431","1,200","0","1,212","19"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4202","4,036","1,973","0","2,037","26"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4203","3,469","1,672","0","1,780","17"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4204","3,791","1,781","0","1,985","25"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4205","2,864","1,348","0","1,490","26"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4206","2,439","1,195","0","1,223","21"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4207","1,936","939","0","984","13"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4208","1,976","976","0","985","15"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4301","1,776","876","0","893","7"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4302","2,260","1,160","0","1,074","26"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4303","3,300","1,651","0","1,629","20"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4304","3,459","1,851","0","1,591","17"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4305","3,866","1,970","0","1,870","26"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4306","4,162","2,085","0","2,062","15"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4307","3,796","1,871","0","1,897","28"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4401","2,156","1,116","0","1,028","12"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4402","2,721","1,320","0","1,369","32"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4403","3,399","1,667","0","1,709","23"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4404","3,576","1,735","0","1,829","12"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4405","3,563","1,770","0","1,770","23"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4406","2,620","1,319","0","1,279","22"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4407","7","5","0","2","0"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4501","5,293","2,551","0","2,726","16"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4502","4,443","2,242","0","2,178","23"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4503","3,824","1,805","0","1,988","31"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4504","317","165","0","147","5"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4505","1,109","530","0","571","8"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4506","3,740","1,774","1","1,928","37"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4507","120","54","0","64","2"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4508","2,444","1,221","0","1,200","23"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4509","407","214","0","193","0"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4601","3,726","1,776","0","1,935","15"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4602","3,098","1,484","0","1,591","23"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4603","2,144","962","0","1,166","16"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4604","2,833","1,405","0","1,397","31"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4605","1,851","927","0","900","24"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4606","2,098","1,023","0","1,052","23"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4607","1,439","744","0","682","13"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4608","11","5","0","6","0"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4701","14","5","0","9","0"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4702","884","462","0","415","7"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4703","2,124","1,142","0","969","13"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4704","1,252","655","0","573","24"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4705","1,379","684","0","672","23"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4706","1,289","612","1","664","12"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4707","2,133","1,114","0","996","23"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4708","2,075","1,058","0","985","32"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4709","406","202","0","202","2"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4710","451","249","0","200","2"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4801","179","86","0","92","1"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4802","1,730","864","0","835","31"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4803","960","520","0","425","15"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4804","1,773","924","0","818","31"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4805","63","30","0","27","6"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4806","2,118","1,129","0","967","22"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4807","123","57","0","63","3"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4808","772","360","0","397","15"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4809","7","2","0","5","0"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4901","34","15","0","18","1"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4902","161","79","0","81","1"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4903","1,678","921","0","740","17"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4904","463","267","0","189","7"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4905","2,536","1,295","0","1,195","46"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4906","733","382","0","340","11"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4907","1,380","736","0","628","16"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4908","2,257","1,214","0","1,020","23"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4909","1,317","718","0","586","13"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","4910","86","45","0","39","2"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","5001","26","17","0","9","0"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","5002","1,844","1,039","0","780","25"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","5003","143","82","0","60","1"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","5004","1,520","765","0","737","18"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","5005","2,440","1,279","0","1,124","37"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","5006","2,647","1,276","0","1,334","37"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","5007","2,291","1,190","0","1,059","42"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","5008","2,428","1,260","0","1,130","38"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","5009","99","43","0","55","1"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","5201","943","446","0","486","11"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Shelley D Russell","5202","1,994","864","0","1,105","25"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","2801","3,847","23","0","1,931","1,893"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","2802","638","2","0","319","317"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","2803","1,112","4","0","490","618"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","2804","3,765","7","0","1,841","1,917"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","2805","4,408","27","0","2,111","2,270"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","2806","4,297","17","0","2,045","2,235"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3101","931","10","0","538","383"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3301","645","2","0","348","295"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3302","3,472","23","0","1,755","1,694"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3303","2,913","23","0","1,285","1,605"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3304","4,101","18","0","2,089","1,994"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3305","19","0","0","13","6"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3306","2,154","25","0","924","1,205"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3307","2,280","10","0","1,046","1,224"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3308","1,614","15","0","796","803"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3401","363","4","0","159","200"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3402","79","0","0","35","44"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3801","617","4","0","305","308"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3802","947","5","0","392","550"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3803","4,579","23","0","2,173","2,383"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3804","1,604","17","0","753","834"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3805","3,114","15","0","1,318","1,781"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","3806","52","0","0","27","25"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","4101","1,766","7","0","888","871"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","4102","1,492","7","0","698","787"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","4103","2,270","8","0","1,124","1,138"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","4104","2,944","15","0","1,525","1,404"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","4105","3,585","13","0","1,694","1,878"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","4201","2,431","19","0","1,212","1,200"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","4202","4,036","26","0","2,037","1,973"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","4203","3,469","17","0","1,780","1,672"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","4204","3,791","25","0","1,985","1,781"
"670.00","Judge of the Circuit Court, 4th District, Position 4 (Vote for 1)","16","Write-in","4205","2,864","26","0","1,490","1,348"
